tweet_id, created_at, retweet_count, favorite_count
885167619883638784,2017-07-12 16:03:00+00:00,3723,19571
884925521741709313,2017-07-12 00:01:00+00:00,15319,68540
884876753390489601,2017-07-11 20:47:12+00:00,4747,24846
884562892145688576,2017-07-11 00:00:02+00:00,3987,21703
884441805382717440,2017-07-10 15:58:53+00:00,4868,24288
884247878851493888,2017-07-10 03:08:17+00:00,17224,64497
884162670584377345,2017-07-09 21:29:42+00:00,2535,18251
883838122936631299,2017-07-09 00:00:04+00:00,2914,19532
883482846933004288,2017-07-08 00:28:19+00:00,8413,40946
883360690899218434,2017-07-07 16:22:55+00:00,3138,20292
883117836046086144,2017-07-07 00:17:54+00:00,5637,33121
882992080364220416,2017-07-06 15:58:11+00:00,3292,21345
882762694511734784,2017-07-06 00:46:41+00:00,4171,25222
882627270321602560,2017-07-05 15:48:34+00:00,5173,25056
882268110199369728,2017-07-04 16:01:23+00:00,9850,39897
882045870035918850,2017-07-04 01:18:17+00:00,4152,26208
881906580714921986,2017-07-03 16:04:48+00:00,2898,21807
881666595344535552,2017-07-03 00:11:11+00:00,9123,45346
881633300179243008,2017-07-02 21:58:53+00:00,8,112
881536004380872706,2017-07-02 15:32:16+00:00,13650,44198
881268444196462592,2017-07-01 21:49:04+00:00,4560,20858
880935762899988482,2017-06-30 23:47:07+00:00,2381,15305
880872448815771648,2017-06-30 19:35:32+00:00,3261,19055
880465832366813184,2017-06-29 16:39:47+00:00,5303,25432
880221127280381952,2017-06-29 00:27:25+00:00,3546,24087
880095782870896641,2017-06-28 16:09:20+00:00,3718,24744
879862464715927552,2017-06-28 00:42:13+00:00,2976,20050
879674319642796034,2017-06-27 12:14:36+00:00,9,283
879492040517615616,2017-06-27 00:10:17+00:00,2688,21080
879415818425184262,2017-06-26 19:07:24+00:00,38167,94486
879376492567855104,2017-06-26 16:31:08+00:00,2683,15102
879130579576475649,2017-06-26 00:13:58+00:00,5836,0
879050749262655488,2017-06-25 18:56:45+00:00,4018,20178
879008229531029506,2017-06-25 16:07:47+00:00,2290,17075
878776093423087618,2017-06-25 00:45:22+00:00,3504,17424
878604707211726852,2017-06-24 13:24:20+00:00,6026,26885
878404777348136964,2017-06-24 00:09:53+00:00,1090,0
878316110768087041,2017-06-23 18:17:33+00:00,5643,0
878281511006478336,2017-06-23 16:00:04+00:00,1090,6908
878057613040115712,2017-06-23 01:10:23+00:00,5836,37759
877736472329191424,2017-06-22 03:54:17+00:00,16133,70631
877611172832227328,2017-06-21 19:36:23+00:00,70,0
877556246731214848,2017-06-21 15:58:08+00:00,3227,20308
877316821321428993,2017-06-21 00:06:44+00:00,4436,24597
877201837425926144,2017-06-20 16:29:50+00:00,4717,24269
876838120628539392,2017-06-19 16:24:33+00:00,2851,18537
876537666061221889,2017-06-18 20:30:39+00:00,4053,21387
876484053909872640,2017-06-18 16:57:37+00:00,2036,16848
876120275196170240,2017-06-17 16:52:05+00:00,3985,25125
875747767867523072,2017-06-16 16:11:53+00:00,3646,22553
875144289856114688,2017-06-15 00:13:52+00:00,4217,19731
875097192612077568,2017-06-14 21:06:43+00:00,5227,24674
875021211251597312,2017-06-14 16:04:48+00:00,4055,22953
874680097055178752,2017-06-13 17:29:20+00:00,3996,25030
874434818259525634,2017-06-13 01:14:41+00:00,12451,0
874296783580663808,2017-06-12 16:06:11+00:00,3543,23404
874057562936811520,2017-06-12 00:15:36+00:00,3445,20491
874012996292530176,2017-06-11 21:18:31+00:00,8727,30654
873580283840344065,2017-06-10 16:39:04+00:00,3390,21814
873337748698140672,2017-06-10 00:35:19+00:00,1349,0
873213775632977920,2017-06-09 16:22:42+00:00,1349,6429
872967104147763200,2017-06-09 00:02:31+00:00,4639,24504
872820683541237760,2017-06-08 14:20:41+00:00,3218,13289
872620804844003328,2017-06-08 01:06:27+00:00,3118,18673
872486979161796608,2017-06-07 16:14:40+00:00,7853,36749
872122724285648897,2017-06-06 16:07:15+00:00,6979,30799
871879754684805121,2017-06-06 00:01:46+00:00,9416,33716
871762521631449091,2017-06-05 16:15:56+00:00,3021,18221
871515927908634625,2017-06-04 23:56:03+00:00,3006,18207
871166179821445120,2017-06-04 00:46:17+00:00,4972,0
871102520638267392,2017-06-03 20:33:19+00:00,4781,18881
871032628920680449,2017-06-03 15:55:36+00:00,3294,20521
870804317367881728,2017-06-03 00:48:22+00:00,5366,30346
870726314365509632,2017-06-02 19:38:25+00:00,3,108
870656317836468226,2017-06-02 15:00:16+00:00,2244,11068
870374049280663552,2017-06-01 20:18:38+00:00,23200,75286
870308999962521604,2017-06-01 16:00:09+00:00,3613,19825
870063196459192321,2017-05-31 23:43:25+00:00,7212,32967
869772420881756160,2017-05-31 04:27:59+00:00,8844,38620
869702957897576449,2017-05-30 23:51:58+00:00,5479,25480
869596645499047938,2017-05-30 16:49:31+00:00,2686,14449
869227993411051520,2017-05-29 16:24:37+00:00,3260,18462
868880397819494401,2017-05-28 17:23:24+00:00,12506,59007
868639477480148993,2017-05-28 01:26:04+00:00,1787,0
868622495443632128,2017-05-28 00:18:35+00:00,4575,24073
868552278524837888,2017-05-27 19:39:34+00:00,1787,9134
867900495410671616,2017-05-26 00:29:37+00:00,3638,21967
867774946302451713,2017-05-25 16:10:44+00:00,6370,30758
867421006826221569,2017-05-24 16:44:18+00:00,2155,14583
867072653475098625,2017-05-23 17:40:04+00:00,105,0
867051520902168576,2017-05-23 16:16:06+00:00,6906,29219
866720684873056260,2017-05-22 18:21:28+00:00,4201,18140
866686824827068416,2017-05-22 16:06:55+00:00,3011,17428
866450705531457537,2017-05-22 00:28:40+00:00,30866,110796
866334964761202691,2017-05-21 16:48:45+00:00,12451,47426
866094527597207552,2017-05-21 00:53:21+00:00,7307,0
865718153858494464,2017-05-19 23:57:46+00:00,4945,23349
865359393868664832,2017-05-19 00:12:11+00:00,4374,24019
865006731092295680,2017-05-18 00:50:50+00:00,6786,25491
864873206498414592,2017-05-17 16:00:15+00:00,7614,29290
864279568663928832,2017-05-16 00:41:21+00:00,2628,13294
864197398364647424,2017-05-15 19:14:50+00:00,7737,27156
863907417377173506,2017-05-15 00:02:33+00:00,3651,18783
863553081350529029,2017-05-14 00:34:33+00:00,3693,13899
863471782782697472,2017-05-13 19:11:30+00:00,2122,0
863432100342583297,2017-05-13 16:33:49+00:00,4630,21703
863427515083354112,2017-05-13 16:15:35+00:00,81,1992
863079547188785154,2017-05-12 17:12:53+00:00,976,8023
863062471531167744,2017-05-12 16:05:02+00:00,2122,7654
862831371563274240,2017-05-12 00:46:44+00:00,4541,17502
862722525377298433,2017-05-11 17:34:13+00:00,3145,15605
862457590147678208,2017-05-11 00:01:27+00:00,4331,18577
862096992088072192,2017-05-10 00:08:34+00:00,20372,67508
861383897657036800,2017-05-08 00:54:59+00:00,9454,32880
861288531465048066,2017-05-07 18:36:02+00:00,3660,15641
861005113778896900,2017-05-06 23:49:50+00:00,3389,15279
860981674716409858,2017-05-06 22:16:42+00:00,1886,0
860924035999428608,2017-05-06 18:27:40+00:00,694,0
860563773140209665,2017-05-05 18:36:06+00:00,1886,6842
860524505164394496,2017-05-05 16:00:04+00:00,4698,21647
860276583193509888,2017-05-04 23:34:55+00:00,3130,16899
860184849394610176,2017-05-04 17:30:24+00:00,5198,15246
860177593139703809,2017-05-04 17:01:34+00:00,27344,0
859924526012018688,2017-05-04 00:15:58+00:00,3650,17966
859851578198683649,2017-05-03 19:26:06+00:00,3136,14213
859607811541651456,2017-05-03 03:17:27+00:00,1382,17120
859196978902773760,2017-05-02 00:04:57+00:00,26813,82110
859074603037188101,2017-05-01 15:58:40+00:00,12187,30973
858860390427611136,2017-05-01 01:47:28+00:00,7227,0
858843525470990336,2017-05-01 00:40:27+00:00,3085,14366
858471635011153920,2017-04-30 00:02:42+00:00,4348,19865
858107933456039936,2017-04-28 23:57:28+00:00,2579,14501
857989990357356544,2017-04-28 16:08:49+00:00,2308,14773
857746408056729600,2017-04-28 00:00:54+00:00,9532,31407
857393404942143489,2017-04-27 00:38:11+00:00,1465,5400
857263160327368704,2017-04-26 16:00:39+00:00,4051,18542
857214891891077121,2017-04-26 12:48:51+00:00,16,207
857062103051644929,2017-04-26 02:41:43+00:00,150,0
857029823797047296,2017-04-26 00:33:27+00:00,3561,17372
856543823941562368,2017-04-24 16:22:16+00:00,2595,15113
856526610513747968,2017-04-24 15:13:52+00:00,1691,11022
856288084350160898,2017-04-23 23:26:03+00:00,15,494
856282028240666624,2017-04-23 23:01:59+00:00,5682,25694
855862651834028034,2017-04-22 19:15:32+00:00,22,309
855860136149123072,2017-04-22 19:05:32+00:00,870,4502
855857698524602368,2017-04-22 18:55:51+00:00,1896,11033
855851453814013952,2017-04-22 18:31:02+00:00,16436,42673
855818117272018944,2017-04-22 16:18:34+00:00,4907,24684
855459453768019968,2017-04-21 16:33:22+00:00,7433,27593
855245323840757760,2017-04-21 02:22:29+00:00,5384,0
855138241867124737,2017-04-20 19:16:59+00:00,39,0
854732716440526848,2017-04-19 16:25:34+00:00,5485,21098
854482394044301312,2017-04-18 23:50:52+00:00,6144,27105
854365224396361728,2017-04-18 16:05:17+00:00,4244,17518
854120357044912130,2017-04-17 23:52:16+00:00,6751,29744
854010172552949760,2017-04-17 16:34:26+00:00,2852,15121
853760880890318849,2017-04-17 00:03:50+00:00,5211,26566
853639147608842240,2017-04-16 16:00:07+00:00,9057,32154
853299958564483072,2017-04-15 17:32:18+00:00,3232,14431
852936405516943360,2017-04-14 17:27:40+00:00,1823,0
852912242202992640,2017-04-14 15:51:39+00:00,1639,8396
852672615818899456,2017-04-13 23:59:28+00:00,1972,13912
852553447878664193,2017-04-13 16:05:56+00:00,3174,15173
852311364735569921,2017-04-13 00:03:59+00:00,9049,30914
852226086759018497,2017-04-12 18:25:07+00:00,6217,18658
852189679701164033,2017-04-12 16:00:27+00:00,1451,10748
851861385021730816,2017-04-11 18:15:55+00:00,19,0
851591660324737024,2017-04-11 00:24:08+00:00,3191,15250
851464819735769094,2017-04-10 16:00:07+00:00,6448,22693
851224888060895234,2017-04-10 00:06:42+00:00,5274,19400
850753642995093505,2017-04-08 16:54:09+00:00,8270,28694
850380195714523136,2017-04-07 16:10:12+00:00,2387,12292
850333567704068097,2017-04-07 13:04:55+00:00,305,3251
850145622816686080,2017-04-07 00:38:06+00:00,3467,15293
850019790995546112,2017-04-06 16:18:05+00:00,4477,19142
849776966551130114,2017-04-06 00:13:11+00:00,6964,28454
849668094696017920,2017-04-05 17:00:34+00:00,4547,0
849412302885593088,2017-04-05 00:04:08+00:00,2896,14932
849336543269576704,2017-04-04 19:03:06+00:00,1730,10752
849051919805034497,2017-04-04 00:12:06+00:00,7789,39780
848690551926992896,2017-04-03 00:16:10+00:00,3997,23732
848324959059550208,2017-04-02 00:03:26+00:00,4253,23291
848213670039564288,2017-04-01 16:41:12+00:00,665,7681
848212111729840128,2017-04-01 16:35:01+00:00,2775,15324
847978865427394560,2017-04-01 01:08:10+00:00,3003,0
847971574464610304,2017-04-01 00:39:12+00:00,406,0
847962785489326080,2017-04-01 00:04:17+00:00,4682,22164
847842811428974592,2017-03-31 16:07:33+00:00,1214,5109
847617282490613760,2017-03-31 01:11:22+00:00,381,6604
847606175596138505,2017-03-31 00:27:14+00:00,3155,17702
847251039262605312,2017-03-30 00:56:03+00:00,4001,19354
847157206088847362,2017-03-29 18:43:12+00:00,5358,18717
847116187444137987,2017-03-29 16:00:12+00:00,2933,20260
846874817362120707,2017-03-29 00:01:05+00:00,3625,18972
846514051647705089,2017-03-28 00:07:32+00:00,10626,41964
846505985330044928,2017-03-27 23:35:28+00:00,2833,13325
846153765933735936,2017-03-27 00:15:53+00:00,8363,29693
846139713627017216,2017-03-26 23:20:02+00:00,9347,29339
846042936437604353,2017-03-26 16:55:29+00:00,2644,15093
845812042753855489,2017-03-26 01:38:00+00:00,8031,27606
845677943972139009,2017-03-25 16:45:08+00:00,4467,23876
845397057150107648,2017-03-24 22:08:59+00:00,1645,7233
845306882940190720,2017-03-24 16:10:40+00:00,4982,22043
845098359547420673,2017-03-24 02:22:04+00:00,7090,0
844979544864018432,2017-03-23 18:29:57+00:00,2357,12911
844973813909606400,2017-03-23 18:07:10+00:00,2920,14216
844580511645339650,2017-03-22 16:04:20+00:00,2881,15573
844223788422217728,2017-03-21 16:26:50+00:00,2024,12950
843981021012017153,2017-03-21 00:22:10+00:00,2750,14403
843856843873095681,2017-03-20 16:08:44+00:00,4262,20340
843604394117681152,2017-03-19 23:25:35+00:00,2533,16022
843235543001513987,2017-03-18 22:59:54+00:00,5544,20351
842846295480000512,2017-03-17 21:13:10+00:00,3378,14505
842765311967449089,2017-03-17 15:51:22+00:00,1191,6411
842535590457499648,2017-03-17 00:38:32+00:00,3255,17236
842163532590374912,2017-03-16 00:00:07+00:00,5384,23178
842115215311396866,2017-03-15 20:48:07+00:00,2819,13281
841833993020538882,2017-03-15 02:10:39+00:00,13877,0
841680585030541313,2017-03-14 16:01:03+00:00,7303,24491
841439858740625411,2017-03-14 00:04:30+00:00,3390,11975
841320156043304961,2017-03-13 16:08:50+00:00,5141,18789
841314665196081154,2017-03-13 15:47:01+00:00,4312,15039
841077006473256960,2017-03-13 00:02:39+00:00,4972,21735
840761248237133825,2017-03-12 03:07:56+00:00,1641,0
840728873075638272,2017-03-12 00:59:17+00:00,14942,0
840698636975636481,2017-03-11 22:59:09+00:00,2,168
840696689258311684,2017-03-11 22:51:24+00:00,903,11681
840632337062862849,2017-03-11 18:35:42+00:00,1641,8573
840370681858686976,2017-03-11 01:15:58+00:00,4251,15638
840268004936019968,2017-03-10 18:27:58+00:00,5337,18281
839990271299457024,2017-03-10 00:04:21+00:00,2110,12777
839549326359670784,2017-03-08 18:52:12+00:00,7227,26071
839290600511926273,2017-03-08 01:44:07+00:00,136,0
839239871831150596,2017-03-07 22:22:32+00:00,6056,25729
838952994649550848,2017-03-07 03:22:35+00:00,3738,18731
838921590096166913,2017-03-07 01:17:48+00:00,1905,10620
838916489579200512,2017-03-07 00:57:32+00:00,31,0
838831947270979586,2017-03-06 19:21:35+00:00,10276,0
838561493054533637,2017-03-06 01:26:54+00:00,1249,10451
838476387338051585,2017-03-05 19:48:43+00:00,4428,21385
838201503651401729,2017-03-05 01:36:26+00:00,9394,0
838150277551247360,2017-03-04 22:12:52+00:00,312,1588
838085839343206401,2017-03-04 17:56:49+00:00,1,133
838083903487373313,2017-03-04 17:49:08+00:00,2906,16799
837820167694528512,2017-03-04 00:21:08+00:00,7307,32443
837482249356513284,2017-03-03 01:58:22+00:00,414,3675
837471256429613056,2017-03-03 01:14:41+00:00,2109,12206
837110210464448512,2017-03-02 01:20:01+00:00,2214,15350
836989968035819520,2017-03-01 17:22:13+00:00,2157,12184
836753516572119041,2017-03-01 01:42:39+00:00,4341,18472
836677758902222849,2017-02-28 20:41:37+00:00,2070,12067
836648853927522308,2017-02-28 18:46:45+00:00,517,0
836397794269200385,2017-02-28 02:09:08+00:00,25659,0
836380477523124226,2017-02-28 01:00:19+00:00,2801,14137
836260088725786625,2017-02-27 17:01:56+00:00,4058,20360
836001077879255040,2017-02-26 23:52:43+00:00,3983,18231
835685285446955009,2017-02-26 02:57:52+00:00,7609,0
835574547218894849,2017-02-25 19:37:50+00:00,3378,16993
